iso,blender_ram_mb,vram_used_mb,vram_free_mb,util
2026-07-21T13:02:35.2626701-04:00,111,178,24148,0
2026-07-21T13:02:37.3394731-04:00,678,178,24148,0
2026-07-21T13:02:39.4019568-04:00,631,178,24148,0
2026-07-21T13:02:41.4617090-04:00,631,178,24148,0
2026-07-21T13:02:43.5155266-04:00,631,178,24148,0
2026-07-21T13:02:45.5831958-04:00,631,178,24148,0
